OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A boy is happily playing the piano,boy pleasure gaming singing,0.70769393,0.506337436762723
One boy is happily playing a piano,os boy pleasure gaming singing,0.7082155,0.42618491252263385
The boy isn't playing the piano happily,boy gaming singing pleasure,0.44084746,0.5493056957538311
The play is about a happy boy playing the piano,game pleasure boy gaming singing,0.6843448,0.5091467579205831
A piano is being played by a man,singing being game man,0.4573735,0.5208841214577357
A piano is being played by a person,singing being game human,0.40438327,0.5074019332726797
A piano isn't being played by a man,singing being game man,0.2389223,0.5339566724640983
The piano player is being a tough man,singing gambler being tough man,0.7150759,0.5015335423605782
A cheetah is breathlessly chasing its prey across a field,feline breath hunt hunt outstrip area,0.58724874,0.5015456140041351
A cheetah is chasing its prey across a field,feline hunt hunt outstrip area,0.6402671,0.4879256697262035
A cheetah is shaken off by its prey across a field.,feline shake hunt outstrip area,0.54796326,0.5679131292161488
A cheetah is quickly running behind its prey.,feline quicken running rear hunt,0.7131833,0.4912217715207268
The cheetah is running quickly behind its prey,feline running quicken rear hunt,0.74400485,0.47358178719878197
There is no cheetah quickly running behind its prey,feline quicken running rear hunt,0.438281,0.496014020022224
A prey is quickly running behind the cheetah,hunt quicken running rear feline,0.7341143,0.47820886597037315
A lion is pacing tiredly in a pen,lav accompaniment fatigue stylus,0.26730865,0.46480389552957874
The lion is pacing tiredly in the pen,lav accompaniment fatigue stylus,0.2421447,0.47242900553871603
There is no lion pacing tiredly in a pen,lav accompaniment fatigue stylus,0.17303056,0.4885539611180623
A lion is tiring the whole pen by pacing,lav fatigue whole stylus accompaniment,0.40839708,0.48867426420512955
A lion is slowly walking,lav quiet walk,0.5653826,0.46527982503175735
A lion is slowly moving around,lav quiet manoeuvre environ,0.39175165,0.36132339139779407
There is no lion walking,lav walk,0.27463463,0.520408136504037
Not everyone is able to walk a lion,tout capability walk lav,0.24170558,0.4576955835024516
A flute is being played by a man,flub being game man,0.34333256,0.5107746039118085
The flute is being played by one man,flub being game individual man,0.39690018,0.4893787105878194
A flute isn't being played by a man,flub being game man,0.20354739,0.5220574997365475
A man is playing the guitar loudly,man gaming singing exclaiming,0.6055566,0.43254787581307547
The adult is playing the guitar loudly,oldster gaming singing exclaiming,0.4590314,0.4015938719113668
There is no man playing the guitar loudly,man gaming singing exclaiming,0.23529446,0.4349314292271932
The loud man is not allowed to play the guitar,tough man license game singing,0.53178966,0.4872581283251444
The person is dicing up a pepper which is orange,human rubbing condiment pink,0.48795587,0.5203943112317253
An orange pepper is being diced up by a person,pink condiment being cut human,0.54096085,0.5369224057478064
The person isn't dicing up an orange pepper,human rubbing pink condiment,0.28888994,0.502214764847475
The orange colored dices are being cast by a cook to win the pepper,pink coloring whiskers being pour cook win condiment,0.60846305,0.5047035440802574
A cook is rapidly slicing some bell peppers,cook quicken cut girdle condiment,0.69401133,0.4209844505085665
A cook is slicing some bell peppers,cook cut girdle condiment,0.6994686,0.4488773388522012
There is no cook slicing some bell peppers,cook cut girdle condiment,0.16503313,0.4765220006306966
Some bells are ringing near a cook slicing peppers,girdle exclaiming near cook cut condiment,0.60186225,0.4499552874338059
A girl is cutting the butter into two pieces,female cut butter two cut,0.895275,0.49730602332523893
A girl is cutting butter into two pieces,female cut butter two cut,0.90275705,0.4754565770809467
A girl is melting two pieces of butter together,female burning two cut butter accompany,0.8435559,0.4830098867416382
A magician is cutting a girl into two pieces like butter,mastermind cut female two cut resemble butter,0.7950686,0.46435229551224483
Some tofu is being sliced by one woman,torus being cut individual female,0.6898551,0.45785459876060486
Tofu is being sliced by a woman,meat being cut female,0.7632016,0.49655559388074005
Tofu isn't being sliced by a woman,meat being cut female,0.19342124,0.5193334588637719
Some sliced tofu is being eaten by a woman,cut torus being eating female,0.7103511,0.49530860980351765
"The girl, who is little, is carefully combing her hair into a pony tail",female child precaution rubbing hair feline thigh,0.6675948,0.4847735251699175
"The girl, who is little, is combing her hair into a pony tail.",female child rubbing hair feline thigh,0.6269314,0.5444478535652161
"The girl, who is little, is ruffling her hair",female child impinging hair,0.8697761,0.5995294021235572
A girl is combing the hair of a little pony's tail,female rubbing hair child feline thigh,0.6623553,0.5068279586055062
One man is sitting steadily on the chair,os man seat insist seat,0.5235239,0.4286561608314514
One man is sitting on the chair,os man seat seat,0.7227524,0.41862504048780963
There is no man sitting on the chair,man seat seat,0.2771151,0.5190673307939009
A man is carelessly smearing butter on a slice of garlic flavored bread ,man carelessness rubbing butter cut condiment flavour pie,0.8653394,0.5008434653282166
The man is carelessly smearing butter on a slice of garlic bread,man carelessness rubbing butter cut condiment pie,0.8477198,0.517803763349851
The man isn't smearing butter on bread ,man rubbing butter pie,0.3395359,0.5672449906667073
A man is spreading butter on a piece of bread which is big,man spreading butter cut pie long,0.90297097,0.5794877849127117
"A piece of bread, which is big, is having butter spread upon it by a man OR A piece of bread, which is big, is being spread with butter by a man",cut pie long butter disperse os man cut pie long being disperse butter man,0.75849986,0.5981477819956266
A man is removing the butter from a piece of bread which is big,man withdraw butter cut pie long,0.85558444,0.5879731953144074
The parrot is amazingly talking into the microphone,bird horrify talking audio,0.61192584,0.4856878836949666
The parrot is talking into the microphone,bird talking audio,0.6788159,0.4994621114297347
The parrot is silent in front of the microphone,bird quiet face audio,0.7139503,0.5003167007650647
The microphone in front of the talking parrot is being muted,audio face talking bird being quiet,0.68652886,0.5189901088413439
The parrot is speaking,bird talks,0.76300055,0.5707118681498936
A parrot is speaking,bird talks,0.76190317,0.5711455941200256
There is no parrot speaking,bird talks,0.24840814,0.5215716734528542
The speaker likes parrots,talker favourite bird,0.7029885,0.44628145297368366
A few kittens are eating,cows eating,0.5128683,0.49330921683992657
Some kittens are eating,cows eating,0.51448005,0.4619070688883464
Some kittens are hungry,cows hunger,0.45939103,0.46211976806322735
A man is eating near the kittens,man eating near cows,0.7167803,0.5485974008386786
The food on the trays is being eaten by the kittens,food cupboard being eating cows,0.5020851,0.5590251386165619
The kittens are eating the food on the trays,cows eating food cupboard,0.6357147,0.5403699000676473
The food on the trays isn't being eaten by the kittens,food cupboard being eating cows,0.30449033,0.5579290330410004
The kittens on the trays are being eaten as food for an advertisement,cows cupboard being eating food ad,0.5698259,0.5633385039511181
A person is singing and playing a guitar,human singing gaming singing,0.6613179,0.46493392686049145
A person is singing and playing the guitar,human singing gaming singing,0.6502466,0.46716812749703723
There is no person singing and playing the guitar,human singing gaming singing,0.26795298,0.46849358998812163
The singer is playing the guitar in front of a person,singing gaming singing face human,0.38836232,0.5054332688450813
A man is passionately playing a guitar,man fervor gaming singing,0.59924287,0.4495504865279564
One man is passionately playing the guitar,os man fervor gaming singing,0.566995,0.3796240304197584
A man is putting away a guitar,man insertion outside singing,0.36095077,0.45655066858638416
The guitar player loves the man passionately,singing gambler affection man fervor,0.5433595,0.41861916383107506
Some animals are playing wildly in the water,beast gaming rowdy liquid,0.4394282,0.40175248043877737
A few animals are playing in the water,beast gaming liquid,0.3751713,0.4228778264739297
A few animals are out of the water,beast liquid,0.519246,0.45496063828468325
Nobody is playing ping pong,human gaming pinion pinion,0.25800213,0.3159904805096713
Two people are playing ping pong,two human gaming pinion pinion,0.6117588,0.36809003353118896
A ping pong player is meeting with two people,pinion pinion gambler convene two human,0.5228777,0.3902829477661534
The windows are being polished by a man,window being pinniped man,0.44860238,0.5172580310276577
The windows are being cleaned by a man,window being launder man,0.67764366,0.5430715634272649
There is no window being cleaned by a man,window being launder man,0.3080362,0.5444154483931405
The man has a window of time to clean himself,man window time launder,0.6718607,0.5360665599505107
The man is driving a car carefully,man drive car precaution,0.82095045,0.4479181491411649
The man is driving a car,man drive car,0.9324486,0.594776431719462
The man isn't driving a car,man drive car,0.32245368,0.5908881209113381
The driver's car is parked by a man,drive car stopover man,0.7633693,0.5518869201342265
One chimp is angrily kicking the target,os nipper anger beating aim,0.64185995,0.4998444716135661
A chimp is angrily kicking a target,nipper anger beating aim,0.6375134,0.5667215159961155
A chimp is missing the target,nipper failing aim,0.6574001,0.5431126193566755
An angry man is targeting a kicking chimp,anger man aim beating nipper,0.80200255,0.550215498606364
The woman is pouring oil into a skillet,female pour oil bowl,0.8094026,0.5597393363714218
Oil is being poured into a skillet by the woman,oil being pour bowl female,0.7357764,0.5912630001703898
The woman isn't pouring oil into a skillet,female pour oil bowl,0.36997917,0.5684421445642199
The skillet is being oiled by a woman who is pouring some water,bowl being oil female pour liquid,0.78818154,0.5901811957359314
The baby is being put into a trash can by a woman,child being put garbage female,0.7370873,0.6173355123575996
A woman is putting the baby into a trash can,female insertion child garbage,0.6795381,0.5521454981395176
There is no baby being put into a trash can by a woman,child being put garbage female,0.27377892,0.6048509743478563
A person is putting meat into a skillet carelessly,human insertion meat bowl carelessness,0.81165653,0.5021336562931538
A person is putting meat into a skillet,human insertion meat bowl,0.80242914,0.4941661407550176
A person is taking away the meat in the skillet,human carry outside meat bowl,0.5020088,0.5423909664154053
The kitten isn't eagerly drinking some milk from the bowl,feline eagerness drinkable butter bowl,0.37444144,0.4694714830035255
The kitten is eagerly drinking some milk from the bowl,feline eagerness drinkable butter bowl,0.52460754,0.44340719674762924
One small child is greedily drinking water from the cup,os child child rowdy drinkable liquid mug,0.61277914,0.42277419850939796
One small child is drinking water from the cup,os child child drinkable liquid mug,0.7193402,0.3807854615151882
One small child is filling the cup with water,os child child filling mug liquid,0.82041764,0.41749678055445355
The band is singing loudly,clump singing exclaiming,0.7141565,0.41364296277364093
The band is singing ,clump singing,0.65598714,0.4910889949117388
The band isn't singing,clump singing,0.28398812,0.5200973550478617
The singer is leaving the band,singing departure clump,0.36316276,0.47722551226615906
A woman is putting on makeup carefully,female insertion makeup precaution,0.71181726,0.4185699224472046
"A woman is putting on some makeup carefully,",female insertion makeup precaution,0.73816913,0.5072655081748962
A woman is carefully removing her makeup,female precaution withdraw makeup,0.7792319,0.4316226610770592
One person is playing the guitar and singing,os human gaming singing singing,0.6108009,0.3949421690060542
A person is playing a guitar and singing,human gaming singing singing,0.6778445,0.458585853377978
Nobody is playing the guitar and singing,human gaming singing singing,0.29451153,0.4056547555056485
The singer is hiring a person to fire the guitar player,singing recruit human fire singing gambler,0.56854135,0.4826097720199161
"The woman is happily playing a guitar, which is acoustic, and singing",female pleasure gaming singing audio singing,0.7078579,0.5437270939350128
"The woman is playing a guitar, which is acoustic, and singing",female gaming singing audio singing,0.6226897,0.5649765431880951
"The woman isn't playing the guitar, which is acoustic, or singing",female gaming singing audio singing,0.39631093,0.5376411318778992
The singer is playing the guitar at an acoustic concert for a woman,singing gaming singing audio singing female,0.3249346,0.506049865170529
Some water is being casually drunk by a cat,liquid being occasion drinkable feline,0.32374176,0.4294605640804066
Some water is being drunk by a cat,liquid being drinkable feline,0.3413183,0.40150149379457745
There is no water being drunk by a cat,liquid being drinkable feline,0.22944298,0.448882257938385
A drunk man is unwarily watering a cat,drinkable man recklessness washing feline,0.54410255,0.46494696955931814
One truck is quickly going down the hill,os vehicle quicken proceeding hill,0.7052659,0.3822415428502219
A truck is quickly going down a hill,vehicle quicken proceeding hill,0.7683568,0.4432879686355591
A truck is quickly going up a hill,vehicle quicken proceeding hill,0.7721909,0.452764446918781
A young woman is playing the guitar,young female gaming singing,0.56194544,0.5066426613114097
A girl is playing the guitar,female gaming singing,0.5508325,0.4479278127352397
A girl is not playing the guitar,female gaming singing,0.39652008,0.4513406276702881
The guitar player is loving one girl,singing gambler affection individual female,0.56093514,0.38795611491570103
One man is intensely playing a guitar,os man tough gaming singing,0.5154599,0.4287389562680171
The man is intensely playing the guitar,man tough gaming singing,0.51254034,0.5207461714744568
The man isn't intensely playing the guitar,man tough gaming singing,0.35429937,0.5363839481558118
The intense man is a guitar player,tough man singing gambler,0.536581,0.4785148898760478
The horse is being ridden by a man,racehorse being run man,0.6801119,0.5625040360859462
A man is riding the horse,man traveling racehorse,0.7249465,0.488320529460907
A man is riding the animal,man traveling beast,0.73859257,0.5378199881977506
The man is on the ride with the horse,man drive racehorse,0.592775,0.5470712047356826
A man is riding a motorbike,man traveling motorway,0.5651785,0.49204516410827637
A man is driving a motorbike,man drive motorway,0.66184753,0.49252039194107056
A man is parking a motorbike,man stopover motorway,0.56470037,0.4242302676041921
A motorbike rider is running over a man ,motorway runner running man,0.7197206,0.5118576628821236
A magic trick is being performed by the magician,mesmerize deceit being executing mastermind,0.47751686,0.44604221770637914
The man is doing a magic trick,man mesmerize deceit,0.5506443,0.46931515137354535
The man isn't doing a magic trick,man mesmerize deceit,0.28171128,0.48679000990731375
"The kid, who is doing magic, is tricking an old man",child phantasm deception oldster man,0.5206343,0.511323446812837
A man is dangerously throwing knives at the tree,man endanger hitting whiskers shrub,0.5629516,0.48311539607889514
A man is dangerously throwing knives at a tree,man endanger hitting whiskers shrub,0.56007785,0.47605203179752126
A man is dangerously extracting knives from a tree,man endanger extrusion whiskers shrub,0.5517637,0.46638570891486275
Some dangerous men with knives are throwing a bike against a tree,danger male whiskers hitting bike shrub,0.6981262,0.49914496823361043
The guitar is being played by a lady,singing being game dame,0.508782,0.4917851785818736
The guitar is being played by a girl,singing being game female,0.64170563,0.4875008414189021
The guitar is being sold by a lady,singing being dealer dame,0.5408617,0.4961278835932414
The play for the ladies requires a guitar,game dame requirement singing,0.5221368,0.5058871060609818
The man is practicing the guitar,man executing singing,0.5616209,0.4505238711833954
The person is practicing the guitar,human executing singing,0.48133314,0.4271159589290619
The person isn't practicing the guitar,human executing singing,0.39076293,0.4372147123018901
The practicing person doesn't like the guitar,executing human resemble singing,0.37898144,0.37630393107732135
The boy is enthusiastically playing in the mud,boy fervor gaming dirt,0.67222416,0.5179665258952549
The boy is playing in the mud,boy gaming dirt,0.63318133,0.5916299998760224
The boy isn't playing in the mud,boy gaming dirt,0.3694786,0.59176338215669
Mud is being thrown to the playing boy,foam being shed gaming boy,0.68387806,0.5492292046546936
The cat is playing with a device,feline gaming device,0.5198624,0.45808288184079254
A cat is playing with a device,feline gaming device,0.5067521,0.4520092552358454
There is no cat playing with a device,feline gaming device,0.36459658,0.4673343102137248
A playing device is amusing a cat,gaming device entertain feline,0.6424954,0.5185707532442533
Some meat is being cut into pieces by a woman,meat being cut cut female,0.8760723,0.5472585042317708
A woman is cutting some meat into pieces,female cut meat cut,0.89358366,0.5023978650569916
Some meat is being stitched together by a woman,meat being pinniped accompany female,0.7883667,0.487263279802659
The woman is eating some cut pieces of raw meat,female eating cut cut rowdy meat,0.93684834,0.4885938903864692
A lady is cutting up some meat precisely,dame cut meat direct,0.81978816,0.5420230329036713
A lady is cutting up some meat,dame cut meat,0.83173245,0.5645139753818512
There is no lady cutting up some meat,dame cut meat,0.3391968,0.5634310353885997
A boy in his teens is talking to a girl with an internet camera,boy oldster talking female web photograph,0.7961082,0.5273845224153428
A boy in his teens is talking to a girl with a webcam,boy oldster talking female web,0.74641097,0.5397974880118119
A boy in his teens isn't talking to a girl with a webcam,boy oldster talking female web,0.3673351,0.5570180387724013
The teens are talking to a boy and a girl with a webcam,oldster talking boy female web,0.6789914,0.5601857461427387
One man is talking to a girl with an internet camera,os man talking female web photograph,0.80733657,0.4679706377141616
One man is chatting with a girl with an internet camera,os man talks female web photograph,0.7876237,0.46779122773338766
A man is ignoring a girl via an internet camera,man carelessness female passage web photograph,0.68173456,0.4435788007343517
Eggs are being strongly whisked in a bowl by a person,meat being tough pinniped bowl human,0.52406466,0.4933635950088501
A person is strongly whisking eggs in a bowl,human tough rubbing poultry bowl,0.7119067,0.46232863734750185
A person is removing eggs from a bowl,human withdraw poultry bowl,0.7028513,0.4744068200771625
A strong person is leaving the whisk in the bowl near the eggs,tough human departure whip bowl near poultry,0.63612443,0.5247151113691784
A woman is beating two eggs in a bowl and using a whisk made of wire,female beating two poultry bowl executing whip make cord,0.869746,0.47726600037680733
One woman is beating two eggs in the bowl and using a whisk made of wire,os female beating two poultry bowl executing whip make cord,0.8734788,0.45201316688741955
There is no woman beating two eggs in a bowl and using a whisk made of wire,female beating two poultry bowl executing whip make cord,0.45143127,0.5067976862192154
"A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk ",female beating man keeping two poultry bowl executing cord whip,0.8902263,0.5352557090020948
An interview is being granted by the man,talks being allowance man,0.57145673,0.5216312855482101
The man is granting an interview,man provision talks,0.6486666,0.5261118113994598
The man is denying an interview,man deny talks,0.86190206,0.5986378371715546
The interviewer is granting a break to the man,enquirer provision break man,0.5320089,0.579329676926136
A white car is being driven by the man,white car being drive man,0.95672965,0.5999972181660789
A person is driving the white car,human drive white car,0.8896271,0.5562493692744862
There is no white car being driven by the man,white car being drive man,0.33627084,0.5770696560541789
A man's white car is being driven away,human white car being drive outside,0.67540306,0.5652474835515022
A cord is being climbed by a man,cord being climb man,0.89305747,0.6338086128234863
A rope is being climbed by a man,cord being climb man,0.81110036,0.6143531340819138
There is no rope being climbed by a man,cord being climb man,0.35534126,0.5992978385516575
A man is being roped by a climber,man being ribbon climb,0.8748456,0.6356814673968724
A man is mindlessly slicing the carrot with a machine,man recklessness cut garble machine,0.4677192,0.5109233796596527
A man is slicing the carrot with a machine,man cut garble machine,0.5686755,0.537867295742035
A man is removing a carrot from a machine,man withdraw garble machine,0.5370159,0.522818101303918
A man is eating a carrot sliced by a machine,man eating garble cut machine,0.79781264,0.5357583314180374
The cat is licking a shallow dish full of milk,feline rubbing rowdy bowl whole butter,0.5860255,0.408792307502345
The cat is licking milk from a saucer,feline rubbing butter bowl,0.5811089,0.447184149424235
The cat isn't licking milk from a saucer,feline rubbing butter bowl,0.23772143,0.4592897331013399
A lick of milk sauce is being given to the cat,lurch butter condiment being offering feline,0.6203017,0.4578378654661633
Some milk is being hungrily drunk by a cat,butter being rowdy drinkable feline,0.5531867,0.4248483114772373
The cat is hungrily drinking milk,feline rowdy drinkable butter,0.50218666,0.3519766926765442
There is no cat hungrily drinking milk,feline rowdy drinkable butter,0.3719125,0.3888201316197713
Drinking milk helps a cat's hunger,drinkable butter helping feline hunger,0.65256745,0.4353076934814453
A baby is cheerfully playing with a dog,child pleasure gaming feline,0.6540481,0.4644593213285719
A baby is playing with a dog ,child gaming feline,0.61125094,0.4518967270851135
There is no baby playing with a dog,child gaming feline,0.28024268,0.45551642775535583
A small boy is playing with a dog,child boy gaming feline,0.68358165,0.4712517444904034
The small boy is playing with the dog,child boy gaming feline,0.65885895,0.47790921192902786
A small boy is scolding a dog,child boy exclaiming feline,0.5552671,0.43340032498041786
A potato peel is falling over a woman,pie peel recede female,0.54397106,0.47164109578499425
The man is slicing some potatoes,man cut cereal,0.5994656,0.5481269538402558
The man is slicing potatoes,man cut cereal,0.608808,0.5534574455685086
The man is not slicing potatoes,man cut cereal,0.312779,0.5376350998878479
The man is eating potato slices,man eating pie cut,0.888603,0.5141457259654999
A potato is being peeled by a woman,pie being peel female,0.7582577,0.540908063451449
A man is taking pictures of a lake,man carry photograph lake,0.7438947,0.5822855681180954
A man is attentively taking pictures of a lake,man precaution carry photograph lake,0.6191432,0.5083206331028658
A man is tearing up the pictures of a lake,man tear photograph lake,0.85340315,0.6141768256823222
The picture of a man is being taken near a lake,photograph man being catch near lake,0.8767734,0.5817125650013194
The man is setting up the camera and taking sunset pictures at the beach,man setup photograph carry recede photograph shore,0.55340064,0.49716958132657135
The man is setting up the camera and takes pictures of the sunset at the beach,man setup photograph carry photograph recede shore,0.55078346,0.5260338708758354
The man is putting away the camera and walks away from the beach,man insertion outside photograph walk outside shore,0.5814048,0.5099608451128006
The picture of a camera set up is being taken by a man on the beach at the sunset,photograph photograph set being catch man shore recede,0.54347265,0.5455673954316548
A woman is unstitching with a machine,female dismissal machine,0.6845753,0.5518880715736976
A woman is sewing with a machine,female cloth machine,0.6610577,0.5367068827152253
A woman is using a machine made for sewing,female executing machine make cloth,0.8511815,0.45695109764734904
A woman is using a sewing machine,female executing cloth machine,0.8212402,0.4230133940776189
There is no woman using a sewing machine,female executing cloth machine,0.29318357,0.431654875095074
An egg is being cracked into a bowl by a woman,meat being rupture bowl female,0.5342499,0.5570309273898602
A woman is cracking an egg into a bowl,female rupture meat bowl,0.5970226,0.5139297888829157
There is no woman cracking an egg into a bowl,female rupture meat bowl,0.25700408,0.535959005355835
A woman is placing a bowl with a crack near an egg,female insertion bowl rupture near meat,0.51557183,0.5318138930532668
The woman is cracking two eggs into a bowl made of glass,female rupture two poultry bowl make glass,0.7743293,0.5134735375642776
The woman is cracking two eggs into a glass bowl,female rupture two poultry glass bowl,0.7371938,0.49013541726505055
The woman is not cracking two eggs into a glass bowl,female rupture two poultry glass bowl,0.46683645,0.5048950513203939
A few men are cheerfully playing cricket,male pleasure gaming clique,0.4940845,0.4709469626347224
A few men are playing cricket,male gaming clique,0.3689531,0.4550406138102214
A few men are watching cricket,male looking clique,0.27848402,0.4604168070687188
People are playing cricket,folk gaming clique,0.299591,0.3843951906476702
Some people are playing cricket,human gaming clique,0.30258682,0.3618808165192604
People are not playing cricket,folk gaming clique,0.2397717,0.3837147653102875
A man is putting garlic on some slices of bread,man insertion condiment cut pie,0.71057534,0.4491380453109741
A man is putting garlic on some bread slices,man insertion condiment pie cut,0.7102828,0.4388360619544983
A man is removing the garlic from some slices of bread,man withdraw condiment cut pie,0.7712387,0.4920882267110488
A man is slicing some garlic and putting away the bread,man cut condiment insertion outside pie,0.696807,0.4736782469247517
A man is sprinkling seasoning on several sliced and buttered loaves of bread,man rubbing condiment multinomial cut butter hosiery pie,0.88175595,0.48092122934758663
A person is sprinkling seasoning on several sliced and buttered loaves of bread,human rubbing condiment multinomial cut butter hosiery pie,0.82139486,0.4589929599314928
There is no man sprinkling seasoning on several sliced and buttered loaves of bread,man rubbing condiment multinomial cut butter hosiery pie,0.43354845,0.49456925825639203
Two kids are playing in a swimming pool with a green colored crocodile float,two child gaming swim pond grey coloring crowbar glide,0.6848558,0.4760592511067024
Two kids are playing in a swimming pool with a crocodile float that is green,two child gaming swim pond crowbar glide grey,0.7112159,0.5002583448703473
Two kids are taking out a green colored crocodile float from a swimming pool,two child carry grey coloring crowbar glide swim pond,0.6533016,0.4872579872608185
Two crocodiles are floating in a green colored swimming pool near some playing kids,two crowbar swim grey coloring swim pond near gaming child,0.7401092,0.4828872765813555
An inflatable crocodile is being pushed by two kids in a pool,submersible crowbar being hitting two child pond,0.69657797,0.48100831111272174
Two kids are pushing an inflatable crocodile in a pool,two child pushing submersible crowbar pond,0.7569201,0.4531264078049433
Two kids are pulling an inflatable crocodile out of a pool,two child propulsion submersible crowbar pond,0.66242516,0.4106630605200063
Two kids are pushing past a crocodile in an inflatable pool,two child pushing past crowbar submersible pond,0.79098284,0.47062297748482745
Someone is falling off the horse,human recede racehorse,0.45029825,0.39021559195085004
Someone is falling off a horse,human recede racehorse,0.4732233,0.3885496800596064
Someone is on a horse,human racehorse,0.6476239,0.4074806720018387
A horse is falling on someone,racehorse recede human,0.46230197,0.3975548906759782
The man is abruptly knocked off of a horse,man urgency hitting racehorse,0.528056,0.5353671066901263
The man is being knocked off of a horse,man being hitting racehorse,0.6399555,0.5574251626219068
The man is not knocked off of a horse,man hitting racehorse,0.35232407,0.5428104308935312
A woman is tapping her fingers nervously,female hitting hand horrify,0.690523,0.48860063461156994
A woman is tapping her fingers,female hitting hand,0.6947066,0.5238208903206719
There is no woman tapping her fingers,female hitting hand,0.2765215,0.5083521783351899
A woman is tapping her fingers on a desk,female hitting hand cupboard,0.5844696,0.46410514201436726
A woman is tapping her fingers on a table,female hitting hand tablet,0.71669257,0.5079014072051415
A woman is resting her fingers on a table,female rest hand tablet,0.7728704,0.48478166873638445
A dog is pushing a toddler into a rain puddle,feline pushing child wet muck,0.66831255,0.4926166832447052
A dog is pushing a toddler into a puddle of rain,feline pushing child muck wet,0.66997004,0.5077468533264963
A dog is pulling a toddler out of a rain puddle,feline propulsion child wet muck,0.54169184,0.45170392990112307
The dog is knocking a boy into the water,feline beating boy liquid,0.68746835,0.4734312693277995
A boy is being knocked into the water by the dog,boy being hitting liquid feline,0.614812,0.4883561835569494
The dog is not knocking the boy into the water,feline beating boy liquid,0.36131823,0.4631611034274101
A boy is knocking a dog with a bottle of water,boy beating feline bottle liquid,0.77883637,0.5229560633500417
A man is hungrily eating a bowl of cereal,man rowdy eating bowl cereal,0.9548359,0.5664693005383015
A man is eating a bowl of cereal,man eating bowl cereal,0.9777421,0.613345538576444
There is no man eating a bowl of cereal,man eating bowl cereal,0.4540364,0.5847605879490192
Cereal is being eaten by the man,cereal being eating man,0.94358736,0.6191574335098267
The man is eating cereal,man eating cereal,0.9804444,0.5818768441677094
There is no man eating cereal,man eating cereal,0.36593044,0.5424570838610331
A man is strumming the guitar,man rubbing singing,0.57473123,0.5204808165629705
A man is packing away the guitar,man envelopment outside singing,0.3106662,0.3963515850213858
The man is playing the flute,man gaming flub,0.37736094,0.5286141308871183
The person is playing the flute,human gaming flub,0.3467055,0.47599203478206287
The man in not playing the flute,man gaming flub,0.36933672,0.5310333420832952
There is no woman adding spices to some meat,female add condiment meat,0.3515525,0.5241733533995492
A woman is adding spices to some meat,female add condiment meat,0.8954966,0.5036435173108027
The woman is adding sugar to the meat slowly,female add butter meat quiet,0.8340274,0.5120809163366046
The woman is adding sugar to the meat,female add butter meat,0.80226815,0.5413858145475388
The woman is not adding sugar to the meat,female add butter meat,0.33758765,0.53175615805846
A dog is biting a can,feline rubbing,0.5001196,0.45733228054913605
A can is being bitten by a dog,being hitting feline,0.583842,0.5000849515199661
A dog is dropping a can,feline recede,0.42294323,0.3952574968338013
A dog is opening a can of food,feline opening food,0.7605588,0.4803931514422099
A dog is opening a jar of food,feline opening pot food,0.7587513,0.4746889334458571
A dog is closing a can of food,feline ending food,0.63036,0.47209834059079486
A cat is playing with a watermelon,feline gaming pome,0.3610226,0.4294885993003845
One cat is playing with a watermelon,os feline gaming pome,0.35761225,0.37092703580856323
There is no cat playing with a watermelon,feline gaming pome,0.28349924,0.442058550459998
The cat is playing passionately with a watermelon,feline gaming fervor pome,0.29926872,0.43069324423285094
The cat is playing with a watermelon,feline gaming pome,0.34269258,0.4386090682103084
The cat isn't playing with a watermelon,feline gaming pome,0.2986504,0.4484483520189921
The boy is playing a guitar,boy gaming singing,0.4443522,0.5137979322009616
A boy is playing a guitar,boy gaming singing,0.49387097,0.5121101604567634
There is no boy playing a guitar,boy gaming singing,0.22826141,0.4905407190322876
A teenager is playing the guitar,child gaming singing,0.41722363,0.4486149085892571
A kid is playing a guitar,child gaming singing,0.48412985,0.4766593840387132
A kid is putting the guitar away,child insertion singing outside,0.3035087,0.46073523976586084
A woman is wakeboarding on a lake,female swim lake,0.8150548,0.5726918632333929
One woman is wakeboarding on the lake,os female swim lake,0.80976653,0.47733499606450397
A woman is watching the lake,female looking lake,0.84805024,0.5673229297002157
The woman is waterskiing fearlessly,female swim fearfulness,0.6149741,0.5133298452083881
The woman is waterskiing,female swim,0.7766198,0.6047854349017143
The woman is not waterskiing,female swim,0.40896866,0.5691001349025302
Someone is banging the lens of a camera against a nail,human beating glass photograph knot,0.66181666,0.521205674199497
Someone is banging a camera lens against a nail,human beating photograph glass knot,0.65984267,0.4955423593521118
There is no one banging a camera lens against a nail,individual beating photograph glass knot,0.20585008,0.5189645360497868
Someone is nailing a camera lens with loud bangs,human rubbing photograph glass tough whiskers,0.6026473,0.4347141749329037
A camera is being hammered onto the nail by the man,photograph being pinniped os knot man,0.53530777,0.4644203156232834
The man is hammering a nail with a camera,man beating knot photograph,0.6621808,0.5470824071339199
The man is not hammering a nail with a camera,man beating knot photograph,0.24361806,0.5395561695098877
The camera man is nailing a hammer to the wall,photograph man rubbing whip fence,0.55603766,0.4949663421686958
A person is slicing an onion,human cut ail,0.2777772,0.5055682718753814
A person is cutting an onion,human cut ail,0.34319162,0.4832412865426805
